registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","LIEBHERR USA, COMPANY",80000,ead51011-740c-4ebe-9dce-eb10abb4525c,False,False,https://lda.senate.gov/filings/public/filing/ead51011-740c-4ebe-9dce-eb10abb4525c/print/
BALLARD PARTNERS,"Madrigal Pharmaceuticals, Inc.",80000,626947b9-9852-4e07-91ac-9bd7f3845dd4,False,False,https://lda.senate.gov/filings/public/filing/626947b9-9852-4e07-91ac-9bd7f3845dd4/print/
"TIMOTHY R. RUPLI & ASSOCIATES, INC.",OHHO HOLDINGS INC.,80000,046b1ac5-a0c0-4968-80c3-a74765817206,False,False,https://lda.senate.gov/filings/public/filing/046b1ac5-a0c0-4968-80c3-a74765817206/print/
DLA PIPER LLP (US),"PONYA DIAGNOSTICS, LLC",80000,b8fdb26e-8ef1-42fd-a0dd-5936b299833c,False,False,https://lda.senate.gov/filings/public/filing/b8fdb26e-8ef1-42fd-a0dd-5936b299833c/print/
BALLARD PARTNERS,"PROSKAUER ROSE LLP ON BEHALF OF COPPERWELD BIMETALLICS, LLC",80000,400d077e-211a-4bab-80fd-22ca9b5ca765,False,False,https://lda.senate.gov/filings/public/filing/400d077e-211a-4bab-80fd-22ca9b5ca765/print/
"GUIDEPOSTSTRATEGIES, LLC","ROCKET LAB USA, INC.",80000,43e6050f-27db-4e64-965e-a0161fe620db,False,False,https://lda.senate.gov/filings/public/filing/43e6050f-27db-4e64-965e-a0161fe620db/print/
BGR GOVERNMENT AFFAIRS,RXO,80000,c82fa973-bcdb-4509-b2a7-2cdfadb391ad,False,False,https://lda.senate.gov/filings/public/filing/c82fa973-bcdb-4509-b2a7-2cdfadb391ad/print/
AKIN GUMP STRAUSS HAUER & FELD,Rail Security Alliance,80000,c07ee20a-bfa6-4ddc-a804-d3deda9831df,False,False,https://lda.senate.gov/filings/public/filing/c07ee20a-bfa6-4ddc-a804-d3deda9831df/print/
CHECKMATE GOVERNMENT RELATIONS,Rayonier Advanced Materials Inc.,80000,d6958c2a-fbdf-4cc5-a18f-a32333bb12dc,False,False,https://lda.senate.gov/filings/public/filing/d6958c2a-fbdf-4cc5-a18f-a32333bb12dc/print/
INVARIANT LLC,Recycling Leadership Council,80000,9f071e32-551c-495a-bb83-68f2ffc92030,False,False,https://lda.senate.gov/filings/public/filing/9f071e32-551c-495a-bb83-68f2ffc92030/print/
"CASSIDY & ASSOCIATES, INC.",SIMPLOT COMPANY,80000,0336da30-53f2-43ca-b9fb-621c4dee68a1,False,False,https://lda.senate.gov/filings/public/filing/0336da30-53f2-43ca-b9fb-621c4dee68a1/print/
AKIN GUMP STRAUSS HAUER & FELD,"SRAM, LLC",80000,0c05161c-bbe6-43e7-a423-efb5a21afa4d,False,False,https://lda.senate.gov/filings/public/filing/0c05161c-bbe6-43e7-a423-efb5a21afa4d/print/
BGR GOVERNMENT AFFAIRS,SUSTAINMENT,80000,805faa8e-af1f-4a4b-8ef1-eb4b35506304,False,False,https://lda.senate.gov/filings/public/filing/805faa8e-af1f-4a4b-8ef1-eb4b35506304/print/
MISSION STRATEGIES LLC (ENERGY),"Solar Energy Manufacturers for America Coalition, Inc.",80000,bcfbbd7f-2c3b-46c1-8881-4e74f08f7cfe,False,False,https://lda.senate.gov/filings/public/filing/bcfbbd7f-2c3b-46c1-8881-4e74f08f7cfe/print/
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",THE MITRE CORPORATION,80000,f87dd7b3-71b7-48d7-ba6e-7a7ad99766e4,False,False,https://lda.senate.gov/filings/public/filing/f87dd7b3-71b7-48d7-ba6e-7a7ad99766e4/print/
MICHAEL BEST STRATEGIES LLC,Vannevar Labs,80000,48ab68a0-54fe-46e2-bc62-40d306c014f7,False,False,https://lda.senate.gov/filings/public/filing/48ab68a0-54fe-46e2-bc62-40d306c014f7/print/
SQUIRE PATTON BOGGS,WESTWATER RESOURCES INC.,80000,d87d6936-69f3-4d33-bd64-55805e65a654,False,False,https://lda.senate.gov/filings/public/filing/d87d6936-69f3-4d33-bd64-55805e65a654/print/
AKIN GUMP STRAUSS HAUER & FELD,"Waste Connections US, Inc.",80000,0ca2662c-806a-4e27-ba10-b3f080300d0e,False,False,https://lda.senate.gov/filings/public/filing/0ca2662c-806a-4e27-ba10-b3f080300d0e/print/
"TSG ADVOCATES DC, LLC",CERTIFIED KERNEL TECH LLC,75000,b9a0f3fc-f9d4-4754-b048-e85e26cf1bb5,False,False,https://lda.senate.gov/filings/public/filing/b9a0f3fc-f9d4-4754-b048-e85e26cf1bb5/print/
"KEYS GROUP, LLC","FOSTER POULTRY FARMS, LLC",75000,58c157b3-eff0-4b9d-b91b-73365c012be8,False,False,https://lda.senate.gov/filings/public/filing/58c157b3-eff0-4b9d-b91b-73365c012be8/print/
"MILLER STRATEGIES, LLC",FIRST PUBLIC HYDROGEN AUTHORITY,70000,303b23e4-42a1-4678-979a-36bbd872e9a3,False,False,https://lda.senate.gov/filings/public/filing/303b23e4-42a1-4678-979a-36bbd872e9a3/print/
THE BERNHARDT GROUP LLC,Fallen Journalists Memorial Foundation,70000,69d08c19-877f-4296-b70f-67f2db6bb5fc,False,False,https://lda.senate.gov/filings/public/filing/69d08c19-877f-4296-b70f-67f2db6bb5fc/print/
BALLARD PARTNERS,"Ferring Pharmaceuticals, Inc.",70000,41c3f8a4-de29-4b2b-84da-171ad157a7ca,False,False,https://lda.senate.gov/filings/public/filing/41c3f8a4-de29-4b2b-84da-171ad157a7ca/print/
CHECKMATE GOVERNMENT RELATIONS,Incyte Corporation,70000,60cee256-f7b7-419c-85ec-08d5e6e80fd4,False,False,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
"TCGA GROUP, LLC","MOSMART NORTH AMERICA, LLC",70000,3f08d4f5-51e5-4b31-90bf-187fe2a1cb47,False,False,https://lda.senate.gov/filings/public/filing/3f08d4f5-51e5-4b31-90bf-187fe2a1cb47/print/
MISSION STRATEGIES LLC (ENERGY),Nth Cycle,70000,bf3e6194-334e-448f-bfaf-bece0250a893,False,False,https://lda.senate.gov/filings/public/filing/bf3e6194-334e-448f-bfaf-bece0250a893/print/
BAKER & HOSTETLER LLP,"OSRX, INC.",70000,93d01e4a-46b8-4cad-b2a7-8c7fbf8d2be5,False,False,https://lda.senate.gov/filings/public/filing/93d01e4a-46b8-4cad-b2a7-8c7fbf8d2be5/print/
"MINDSET ADVOCACY, LLC",Plaid Inc.,70000,92c6e22a-c146-44d7-b4ce-e270e35079a3,False,False,https://lda.senate.gov/filings/public/filing/92c6e22a-c146-44d7-b4ce-e270e35079a3/print/
KING & SPALDING LLP,SOLIUS LABS,70000,71a0efb9-0a9c-4961-a12f-d347cd1dc6a2,False,False,https://lda.senate.gov/filings/public/filing/71a0efb9-0a9c-4961-a12f-d347cd1dc6a2/print/
"MERCURY PUBLIC AFFAIRS, LLC","VDMA AMERICA, INC.FKA VDMS AMERICA, INC.",70000,b8cba158-2cc9-4aec-8bd5-c8c6b3ed018b,False,False,https://lda.senate.gov/filings/public/filing/b8cba158-2cc9-4aec-8bd5-c8c6b3ed018b/print/
"MILLER STRATEGIES, LLC","Verisk Analytics, Inc.",70000,089349f5-a098-45d4-8c4e-b290d9eaf448,False,False,https://lda.senate.gov/filings/public/filing/089349f5-a098-45d4-8c4e-b290d9eaf448/print/
THOLOS GOVERNMENT RELATIONS,"ZILLOW GROUP, INC.",70000,75fb49e3-f317-47c7-a2ec-bc5d376836d1,False,False,https://lda.senate.gov/filings/public/filing/75fb49e3-f317-47c7-a2ec-bc5d376836d1/print/
US POLICY STRATEGIES,Vast Space LLC,62500,9df2f681-8695-4a53-9bc3-ea3771c0e70c,False,False,https://lda.senate.gov/filings/public/filing/9df2f681-8695-4a53-9bc3-ea3771c0e70c/print/
"MILLER STRATEGIES, LLC","ALICE GROUP USA, LLC",60000,0a3724b0-5b7f-48cc-911e-c6267ee2cf92,False,False,https://lda.senate.gov/filings/public/filing/0a3724b0-5b7f-48cc-911e-c6267ee2cf92/print/
"MILLER STRATEGIES, LLC",ALZHEON,60000,ded4bcc5-f40e-442d-91a5-db6bed8d8e82,False,False,https://lda.senate.gov/filings/public/filing/ded4bcc5-f40e-442d-91a5-db6bed8d8e82/print/
"MO STRATEGIES, INC.","AMERICAN DAWOODI BOHRAS, A 501(C)(4) CORPORATION",60000,8ce1b8a2-e86e-4c5c-8a7d-c9dbfc1d14b8,False,False,https://lda.senate.gov/filings/public/filing/8ce1b8a2-e86e-4c5c-8a7d-c9dbfc1d14b8/print/
THE VOGEL GROUP,AVARA PHARMACEUTICALS INC.,60000,87d3206c-8c8f-41b7-8983-f57401c1657e,False,False,https://lda.senate.gov/filings/public/filing/87d3206c-8c8f-41b7-8983-f57401c1657e/print/
JTR STRATEGIES LLC,AVIDYNE,60000,b86a71a2-4a1b-4c59-8dc9-1fa6fb84379f,False,False,https://lda.senate.gov/filings/public/filing/b86a71a2-4a1b-4c59-8dc9-1fa6fb84379f/print/
"TSG ADVOCATES DC, LLC","BELCHER PHARMACEUTICALS, LLC",60000,159f3383-b669-48b7-93a5-32c0d6be3c85,False,False,https://lda.senate.gov/filings/public/filing/159f3383-b669-48b7-93a5-32c0d6be3c85/print/
AKIN GUMP STRAUSS HAUER & FELD,"BIOSPLICE THERAPEUTICS, INC.",60000,38830a60-1349-47b7-b9ca-87adb9560ca9,False,False,https://lda.senate.gov/filings/public/filing/38830a60-1349-47b7-b9ca-87adb9560ca9/print/
"CAPITOL TAX PARTNERS, LLP","BLACKROCK FUNDS SERVICES, LLC.",60000,70ca2ea0-eaa7-4e3e-81fa-7812e6f418d5,False,False,https://lda.senate.gov/filings/public/filing/70ca2ea0-eaa7-4e3e-81fa-7812e6f418d5/print/
"DCI GROUP, L.L.C.","Becton, Dickinson and Company",60000,563e4c49-f108-4142-92a0-89bafc089a79,False,False,https://lda.senate.gov/filings/public/filing/563e4c49-f108-4142-92a0-89bafc089a79/print/
CHECKMATE GOVERNMENT RELATIONS,Bonefish & Tarpon Trust,60000,82a28945-47c9-4f19-8f5e-3f3b210412a7,False,False,https://lda.senate.gov/filings/public/filing/82a28945-47c9-4f19-8f5e-3f3b210412a7/print/
"MANATT, PHELPS, AND PHILLIPS","CITY OF SEATTLE, WA",60000,4540c35f-32fb-4e3f-88de-291919717b12,False,False,https://lda.senate.gov/filings/public/filing/4540c35f-32fb-4e3f-88de-291919717b12/print/
S-3 GROUP,COHESITY,60000,6b1c3119-1852-45d4-a005-940cd628b0bd,False,False,https://lda.senate.gov/filings/public/filing/6b1c3119-1852-45d4-a005-940cd628b0bd/print/
VALCOUR LLC,"CREATIVE ASSOCIATES INTERNATIONAL, INC.",60000,011fc08a-4c9d-4cad-86dc-95dc57706a16,False,False,https://lda.senate.gov/filings/public/filing/011fc08a-4c9d-4cad-86dc-95dc57706a16/print/
THE DUBERSTEIN GROUP INC.,Charter Brokerage LLC,60000,46caba37-6e96-4859-aacd-ddd3470542f8,False,False,https://lda.senate.gov/filings/public/filing/46caba37-6e96-4859-aacd-ddd3470542f8/print/
"PHRONESISDC, LLC",Cliffwater LLC,60000,0cf6e2a6-f818-41ea-a48a-b8fb6b60861c,False,False,https://lda.senate.gov/filings/public/filing/0cf6e2a6-f818-41ea-a48a-b8fb6b60861c/print/
CAPITOL COUNSEL LLC,Continuus Pharmaceuticals,60000,2bb7b1c7-7f29-4175-b9a7-c35329299514,False,False,https://lda.senate.gov/filings/public/filing/2bb7b1c7-7f29-4175-b9a7-c35329299514/print/
THE DUBERSTEIN GROUP INC.,Corning Incorporated,60000,62713151-0f6b-4125-a80a-a0f13e47dcc8,False,False,https://lda.senate.gov/filings/public/filing/62713151-0f6b-4125-a80a-a0f13e47dcc8/print/
"MEHLMAN CONSULTING, INC.","Databricks, Inc.",60000,dc5758fd-647c-4188-a250-0dadff4f792f,False,False,https://lda.senate.gov/filings/public/filing/dc5758fd-647c-4188-a250-0dadff4f792f/print/
SQUIRE PATTON BOGGS,"ELECTRICAL APPARATUS SERVICE ASSOCIATION, INC. (EASA)",60000,f0287f18-de6f-4c46-98d6-bec171086597,False,False,https://lda.senate.gov/filings/public/filing/f0287f18-de6f-4c46-98d6-bec171086597/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","ESO Solutions, Inc.",60000,6f62678c-fcf3-4835-b8df-efbc707a3c61,False,False,https://lda.senate.gov/filings/public/filing/6f62678c-fcf3-4835-b8df-efbc707a3c61/print/
BABBAGE COFOUNDER,HEMP INDUSTRY & FARMERS OF AMERICA,60000,68297f69-e169-466d-8711-0881247a79ec,False,False,https://lda.senate.gov/filings/public/filing/68297f69-e169-466d-8711-0881247a79ec/print/
"CONTINENTAL STRATEGY, LLC",HNTB Corporation,60000,ceff6ee4-fee6-42a5-ba76-c64816bbbc0e,False,False,https://lda.senate.gov/filings/public/filing/ceff6ee4-fee6-42a5-ba76-c64816bbbc0e/print/
"CONTINENTAL STRATEGY, LLC","ImmunityBio, Inc.",60000,d10a7980-797c-418c-8a10-9030fa6b3c58,False,False,https://lda.senate.gov/filings/public/filing/d10a7980-797c-418c-8a10-9030fa6b3c58/print/
ONMESSAGE PUBLIC STRATEGIES,"Kreindler & Kreindler LLP (for certain plaintiffs in ""9/11"" litigation)",60000,497c5b27-f102-4e49-9b83-9a708d05c9bc,False,False,https://lda.senate.gov/filings/public/filing/497c5b27-f102-4e49-9b83-9a708d05c9bc/print/
BALLARD PARTNERS,"MANTARI INDUSTRIES, INC.",60000,051189e7-4605-4974-acbc-8879c52f74b1,False,False,https://lda.senate.gov/filings/public/filing/051189e7-4605-4974-acbc-8879c52f74b1/print/
"RAMPY STRATEGIES, LLC","Mayo Collaborative Services, Inc.",60000,79848c40-4478-48af-8f92-403940775d11,False,False,https://lda.senate.gov/filings/public/filing/79848c40-4478-48af-8f92-403940775d11/print/
CHECKMATE GOVERNMENT RELATIONS,NEPHRON NITRILE D/B/A AMERICAN ARMOR GLOVES,60000,fabcc7a6-8e5d-4865-96b5-281511466c52,False,False,https://lda.senate.gov/filings/public/filing/fabcc7a6-8e5d-4865-96b5-281511466c52/print/
"WILLIAMS AND JENSEN, PLLC",NOVOCURE INC.,60000,d94413d5-2f80-45b1-bf5a-d3a16d831c08,False,False,https://lda.senate.gov/filings/public/filing/d94413d5-2f80-45b1-bf5a-d3a16d831c08/print/
HOLLAND & KNIGHT LLP,NUTRINOVA,60000,3f5f2805-bc57-431d-9733-a2ada0df2b62,False,False,https://lda.senate.gov/filings/public/filing/3f5f2805-bc57-431d-9733-a2ada0df2b62/print/
CAPITOL COUNSEL LLC,National Council of Nonprofits,60000,c28907eb-778e-413c-a53b-f6ffe205dbf0,False,False,https://lda.senate.gov/filings/public/filing/c28907eb-778e-413c-a53b-f6ffe205dbf0/print/
"CONTINENTAL STRATEGY, LLC","NextEra Energy, Inc.",60000,63277bb7-c216-478a-a387-b691be3ad81d,False,False,https://lda.senate.gov/filings/public/filing/63277bb7-c216-478a-a387-b691be3ad81d/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",Office of the Commissioner of Baseball d/b/a Major League Baseball,60000,268979aa-aec8-413e-a60a-6faa9290743f,False,False,https://lda.senate.gov/filings/public/filing/268979aa-aec8-413e-a60a-6faa9290743f/print/
BGR GOVERNMENT AFFAIRS,Orbit Fab,60000,d98509ba-b28b-4519-9c7c-b8a1c9298d21,False,False,https://lda.senate.gov/filings/public/filing/d98509ba-b28b-4519-9c7c-b8a1c9298d21/print/
CHARTWELL STRATEGY GROUP LLC,PIANA TECHNOLOGY,60000,c1a616fa-e91d-40c8-87ac-33cbf5e51175,False,False,https://lda.senate.gov/filings/public/filing/c1a616fa-e91d-40c8-87ac-33cbf5e51175/print/
CAPITOL COUNSEL LLC,"PRIME MINUTE, INC.",60000,80719b5e-4b89-40aa-9b29-e1a4d7fa9fe0,False,False,https://lda.senate.gov/filings/public/filing/80719b5e-4b89-40aa-9b29-e1a4d7fa9fe0/print/
"RUBIN, TURNBULL & ASSOCIATES",Pilot Travel Centers LLC,60000,0d82b84d-852b-49ef-9d3d-ca5c7f70ba46,False,False,https://lda.senate.gov/filings/public/filing/0d82b84d-852b-49ef-9d3d-ca5c7f70ba46/print/
ARNOLD & PORTER KAYE SCHOLER LLP,RECORDATI RARE DISEASES,60000,bc01dffc-5f8e-4753-8f12-f7abdc88f714,False,False,https://lda.senate.gov/filings/public/filing/bc01dffc-5f8e-4753-8f12-f7abdc88f714/print/
BALLARD PARTNERS,RP LEGAL GROUP,60000,51ce8030-4157-4932-9dc0-e905a65c5b79,False,False,https://lda.senate.gov/filings/public/filing/51ce8030-4157-4932-9dc0-e905a65c5b79/print/
HOLLAND & KNIGHT LLP,Radiation Detection Company,60000,d1902b8c-70c9-491f-a03b-7b5417bd973e,False,False,https://lda.senate.gov/filings/public/filing/d1902b8c-70c9-491f-a03b-7b5417bd973e/print/
"1607 STRATEGIES, LLC",SALIM KALIL,60000,11172b29-9896-4d66-84c4-bad444e0e37d,False,False,https://lda.senate.gov/filings/public/filing/11172b29-9896-4d66-84c4-bad444e0e37d/print/
ORIGIN ADVOCACY LLC,"SAP America, Inc.",60000,4fe2d8fd-2572-46e1-9833-04801ca4f9a2,False,False,https://lda.senate.gov/filings/public/filing/4fe2d8fd-2572-46e1-9833-04801ca4f9a2/print/
"TSG ADVOCATES DC, LLC","SOMO FINANCIAL GROUP, LLC",60000,e1fe72d8-af3e-46b4-a2fe-2fbcbe47846e,False,False,https://lda.senate.gov/filings/public/filing/e1fe72d8-af3e-46b4-a2fe-2fbcbe47846e/print/
"RUBIN, TURNBULL & ASSOCIATES",STARKEY HEARING AIDS,60000,ac7b7959-7fa3-4455-8712-272ea31f0ec7,False,False,https://lda.senate.gov/filings/public/filing/ac7b7959-7fa3-4455-8712-272ea31f0ec7/print/
FORBES-TATE,SYDNEXIS,60000,653ba884-14dc-4178-bc17-92f822437426,False,False,https://lda.senate.gov/filings/public/filing/653ba884-14dc-4178-bc17-92f822437426/print/
"GUIDEPOSTSTRATEGIES, LLC","Solstice Advanced Materials US, Inc",60000,5cc0b8a1-28cb-43c1-94c7-e3bfb4edb974,False,False,https://lda.senate.gov/filings/public/filing/5cc0b8a1-28cb-43c1-94c7-e3bfb4edb974/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",Sublime Systems,60000,de6aeba4-733b-4976-9112-f13e5e758c86,False,False,https://lda.senate.gov/filings/public/filing/de6aeba4-733b-4976-9112-f13e5e758c86/print/
SQUIRE PATTON BOGGS,TASEKO MINES LIMITED,60000,f5392344-70c2-4f35-869d-eb6fcf2afdde,False,False,https://lda.senate.gov/filings/public/filing/f5392344-70c2-4f35-869d-eb6fcf2afdde/print/
MAVEN ADVOCACY PARTNERS LLC,"THE PRIVATE SUITE LAX, LLC",60000,2d6fe53e-550f-4e4f-9d10-c7289be5f910,False,False,https://lda.senate.gov/filings/public/filing/2d6fe53e-550f-4e4f-9d10-c7289be5f910/print/
S-3 GROUP,"TIN CAN UNTECHNOLOGIES, INC.",60000,36f5f5dc-4299-4691-951a-d71f59b583f6,False,False,https://lda.senate.gov/filings/public/filing/36f5f5dc-4299-4691-951a-d71f59b583f6/print/
MISSION STRATEGIES LLC (ENERGY),TS Conductor,60000,4847cd1a-84c8-496d-b6b8-d11d7475c814,False,False,https://lda.senate.gov/filings/public/filing/4847cd1a-84c8-496d-b6b8-d11d7475c814/print/
PILLSBURY WINTHROP SHAW PITTMAN LLP,"Taber Extrusions, LLC",60000,025cdd63-b90f-469d-9fb4-6678046dab57,False,False,https://lda.senate.gov/filings/public/filing/025cdd63-b90f-469d-9fb4-6678046dab57/print/
JTR STRATEGIES LLC,Thales USA,60000,f270bea9-220b-4817-b51c-c25cca5097e0,False,False,https://lda.senate.gov/filings/public/filing/f270bea9-220b-4817-b51c-c25cca5097e0/print/
FORBES-TATE,The Cure Coalition,60000,b7e266a9-dca0-4711-aee6-2fb7fa0aa88a,False,False,https://lda.senate.gov/filings/public/filing/b7e266a9-dca0-4711-aee6-2fb7fa0aa88a/print/
"TOWER STRATEGY, LLC",UGT Renewables/Sun Africa,60000,4f5436c2-14a6-45bf-aa0c-85c47dd28515,False,False,https://lda.senate.gov/filings/public/filing/4f5436c2-14a6-45bf-aa0c-85c47dd28515/print/
"POLARIS GOVERNMENT RELATIONS, LLC","UINTA WAX OPERATING, LLC",60000,84310d9a-810e-4ba5-a579-06b14ed70d3b,False,False,https://lda.senate.gov/filings/public/filing/84310d9a-810e-4ba5-a579-06b14ed70d3b/print/
FARRAGUT PARTNERS LLP,UNIQURE INC.,60000,aebb1c65-4a56-4e91-b3aa-45ff970eccbc,False,False,https://lda.senate.gov/filings/public/filing/aebb1c65-4a56-4e91-b3aa-45ff970eccbc/print/
FORBES-TATE,VISION MANAGEMENT SERVICES GTI,60000,72b6bd99-d5ef-4617-a4a4-bfba2e68c8e7,False,False,https://lda.senate.gov/filings/public/filing/72b6bd99-d5ef-4617-a4a4-bfba2e68c8e7/print/
"MASON STREET CONSULTING, LLC","WELLSENSE, INC.",60000,3243a61a-8a98-4618-ac7a-e5022a6124ae,False,False,https://lda.senate.gov/filings/public/filing/3243a61a-8a98-4618-ac7a-e5022a6124ae/print/
"K&L GATES, LLP","WSP USA (FKA AS PARSONS BRINCKERHOFF, INC.)",60000,da320a06-182f-4d0c-9cd8-4641c14d8637,False,False,https://lda.senate.gov/filings/public/filing/da320a06-182f-4d0c-9cd8-4641c14d8637/print/
"TSG ADVOCATES DC, LLC",ADVANCED WARNING SYSTEMS INC.,52500,16b29c1b-8a1e-4bd9-95da-5139d6926348,False,False,https://lda.senate.gov/filings/public/filing/16b29c1b-8a1e-4bd9-95da-5139d6926348/print/
SQUIRE PATTON BOGGS,"1 NATION ACTION, INC.",50000,77eaec2a-ad79-4740-a062-e1ffef297545,False,False,https://lda.senate.gov/filings/public/filing/77eaec2a-ad79-4740-a062-e1ffef297545/print/
FEDERAL HEALTH POLICY STRATEGIES,ACCOMPANY HEALTH,50000,01246f25-f2c1-4769-b3d3-5f62509471e4,False,False,https://lda.senate.gov/filings/public/filing/01246f25-f2c1-4769-b3d3-5f62509471e4/print/
VENN STRATEGIES,ADVANCED MATERIALS SECURITY COUNCIL,50000,77c847ba-4178-464a-b091-b1ec5b0c65a4,False,False,https://lda.senate.gov/filings/public/filing/77c847ba-4178-464a-b091-b1ec5b0c65a4/print/
COZEN O'CONNOR PUBLIC STRATEGIES,AGILITI HEALTH INC.,50000,a35d4a20-8b5a-46d5-aa28-c110f6539c39,False,False,https://lda.senate.gov/filings/public/filing/a35d4a20-8b5a-46d5-aa28-c110f6539c39/print/
"THE LIVINGSTON GROUP, LLC",ALEX KWON,50000,adabf35d-c249-4e45-bd81-0c511dcc6ae3,False,False,https://lda.senate.gov/filings/public/filing/adabf35d-c249-4e45-bd81-0c511dcc6ae3/print/
"CROSSROADS STRATEGIES, LLC",AMERICAN CONCRETE INSTITUTE,50000,a07c2e13-1718-454e-8214-6678c1dcac2f,False,False,https://lda.senate.gov/filings/public/filing/a07c2e13-1718-454e-8214-6678c1dcac2f/print/
HOGAN LOVELLS US LLP,AMERICAN VANGUARD CORPORATION,50000,85eec2cb-5fab-4a9e-bfb2-b9ca46cd836f,False,False,https://lda.senate.gov/filings/public/filing/85eec2cb-5fab-4a9e-bfb2-b9ca46cd836f/print/
LOT SIXTEEN LLC,AMERICAS GOLD AND SILVER CORPORATION,50000,9c8375ee-0bc3-4327-84b2-6bac9dc6e963,False,False,https://lda.senate.gov/filings/public/filing/9c8375ee-0bc3-4327-84b2-6bac9dc6e963/print/
DGA GROUP GOVERNMENT RELATIONS LLC,ARASHI VISION (U.S.) LLC,50000,33be348e-04f8-475c-99c7-2e7c01008cc2,False,False,https://lda.senate.gov/filings/public/filing/33be348e-04f8-475c-99c7-2e7c01008cc2/print/
HILLCO PARTNERS,AUSTIN STADCO LLC,50000,de3429eb-da71-4da8-b038-28abb7e1b3f3,False,False,https://lda.senate.gov/filings/public/filing/de3429eb-da71-4da8-b038-28abb7e1b3f3/print/
"WILLIAMS AND JENSEN, PLLC",American Property Casualty Insurance Association,50000,4779906c-0b09-415a-8cfa-fcaea40ebabb,False,False,https://lda.senate.gov/filings/public/filing/4779906c-0b09-415a-8cfa-fcaea40ebabb/print/
"RUBIN, TURNBULL & ASSOCIATES",Association for Accessible Medicines,50000,3ed80e74-a711-428a-93ad-35ca7cc7c0e6,False,False,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
"CASSIDY & ASSOCIATES, INC.",BAZZE,50000,92efa3bf-bfa8-4c3b-b7c2-13f97286d41c,False,False,https://lda.senate.gov/filings/public/filing/92efa3bf-bfa8-4c3b-b7c2-13f97286d41c/print/
HOLLAND & KNIGHT LLP,BENTELER TRADING INTERNATIONAL AG,50000,9d6b9c94-62fc-478e-82b9-4b80949f10b8,False,False,https://lda.senate.gov/filings/public/filing/9d6b9c94-62fc-478e-82b9-4b80949f10b8/print/
CHECKMATE GOVERNMENT RELATIONS,"BERNSTEIN EQUITY, LLC",50000,d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d,False,True,https://lda.senate.gov/filings/public/filing/d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d/print/
"MO STRATEGIES, INC.","BLANK ROME OBO DIGITAL SYSTEMS GROUP, INC.",50000,ed9b8172-cd69-461b-bb72-ffabbf6412a3,False,False,https://lda.senate.gov/filings/public/filing/ed9b8172-cd69-461b-bb72-ffabbf6412a3/print/
TROUTMAN STATEGIES,BRIGHTNIGHT US LLC,50000,8bd6861e-fa03-4f6f-bef7-6b9a240b46bc,False,False,https://lda.senate.gov/filings/public/filing/8bd6861e-fa03-4f6f-bef7-6b9a240b46bc/print/
DENTONS US LLP,BULLISH GLOBAL,50000,40150dfa-67ee-47ec-9dbc-9241692c8554,False,False,https://lda.senate.gov/filings/public/filing/40150dfa-67ee-47ec-9dbc-9241692c8554/print/
"TOWER STRATEGY, LLC",Bitdeer Technologies Group,50000,caf1722c-83c0-4a8f-93ec-e312481b1136,False,False,https://lda.senate.gov/filings/public/filing/caf1722c-83c0-4a8f-93ec-e312481b1136/print/
THORN RUN PARTNERS,"CIVITAS RESOURCES, INC.",50000,9d4c6917-0da2-43e2-833a-a6810f815694,False,False,https://lda.senate.gov/filings/public/filing/9d4c6917-0da2-43e2-833a-a6810f815694/print/
CHECKMATE GOVERNMENT RELATIONS,"CLEARWATER CHANNELS, LLC",50000,acb425f3-ffa2-4513-8215-d9381b7a18b4,False,False,https://lda.senate.gov/filings/public/filing/acb425f3-ffa2-4513-8215-d9381b7a18b4/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",CLIMBING KITES LLC,50000,a2fc3c38-d160-4565-9998-2c74ff58363e,False,False,https://lda.senate.gov/filings/public/filing/a2fc3c38-d160-4565-9998-2c74ff58363e/print/
